backers,category,currency,description,goal,main_category,names,pledged,proj_details,status
211,,$,With Greek Gods & Gay Heroes,9000,comics,MERAKI #3 - A Futuristic Odyssey Adventure Story!,10552,"
					Backers: 211,
					Funding: $10,552 of $9,000 (,117% funded,),
					Campaign Dates: May 29th -> June 20th (2020),
					Closed: Saturday June 20th, 2020,
				",Closed
25,art|mixed media,$,The Creative melt down candle and planter. This is a concrete molded succulent planter/soy wax candle based on The Creative Pain mascot,750,art,The Creative Meltdown,1183,"
					Backers: 25,
					Funding: $1,183 of $750 (,157% funded,),
					Campaign Dates: May 18th -> June 20th (2020),
					Closed: Saturday June 20th, 2020,
				",Closed
2,film & video|documentary,$,Documentary on Life After Prison. This documentary chronicles the life and journey of three indivduals life after prison.,5000,film & video,Life After Prison - The Documentary,16,"
					Backers: 2,
					Funding: $16 of $5,000 (,0% funded,),
					Campaign Dates: April 21st -> June 20th (2020),
					Closed: Saturday June 20th, 2020,
				",Closed
2,comics|comic books,€,"A story of a detective, plagued by past nightmares.",101,comics,Detective Ace Nightingale,6,"
					Backers: 2,
					Funding: €6 of €101 (,5% funded,),
					Campaign Dates: June 5th -> June 20th (2020),
					Closed: Saturday June 20th, 2020,
				",Cancelled
44,publishing|poetry,$,The conclusion of the Unveil Me poetry duology.,1700,publishing,Darkness Undone,1703,"
					Backers: 44,
					Funding: $1,703 of $1,700 (,100% funded,),
					Campaign Dates: May 20th -> June 20th (2020),
					Closed: Saturday June 20th, 2020,
				",Closed
9,publishing|nonfiction,£,"I am aiming to print 100 copies of my book, The Immortal Memory. A short novel exploring the ideas which make us, who we are.",600,publishing,The Immortal Memory,119,"
					Backers: 9,
					Funding: £119 of £600 (,19% funded,),
					Campaign Dates: May 21st -> June 20th (2020),
					Closed: Saturday June 20th, 2020,
				",Closed
34,crafts|printing,€,3D Printing files for Hulkbuster and IronMan. This is NOT a physical product. These are files for backers that have access to 3DPrinter,2100,crafts,3D Printing Collectible - Hulk-buster and Iron Man Diorama,641,"
					Backers: 34,
					Funding: €641 of €2,100 (,30% funded,),
					Campaign Dates: May 21st -> June 20th (2020),
					Closed: Saturday June 20th, 2020,
				",Closed
22,,$,Trip planner with machine learning capabilities that automatically create itineraries and efficient travel routes.,30000,technology,Travel Smart,1822,"
					Backers: 22,
					Funding: $1,822 of $30,000 (,6% funded,),
					Campaign Dates: April 21st -> June 20th (2020),
					Closed: Saturday June 20th, 2020,
				",Closed
18,dance|spaces,$,Saffron tea bag and Saffron candy stick,12000,dance,Organic Saffron products,609,"
					Backers: 18,
					Funding: $609 of $12,000 (,5% funded,),
					Campaign Dates: May 6th -> June 20th (2020),
					Closed: Saturday June 20th, 2020,
				",Closed
3,food|drinks,$,A better choice over the traditional junk sodas and artificial sugary drinks.,50000,food,"auNatur'el Beverages - Craft Tea, Reinvented.",16,"
					Backers: 3,
					Funding: $16 of $50,000 (,0% funded,),
					Campaign Dates: May 6th -> June 20th (2020),
					Closed: Saturday June 20th, 2020,
				",Closed
4,technology|apps,$,BHUUMI Ride is designed to empower its users to be successful entrepreneurs. Drivers pay $1 to BHUUMI per ride and keep all profits,5000,technology,BHUUMI Ride Share,417,"
					Backers: 4,
					Funding: $417 of $5,000 (,8% funded,),
					Campaign Dates: May 5th -> June 20th (2020),
					Closed: Saturday June 20th, 2020,
				",Closed
28,film & video|shorts,,Un cortometraje sobre la unión matrimonial y el miedo de quedarse solo tras un terrible accidente.,,film & video,Adiós - Cortometraje,,"
					Backers: 28,
					Funding: MX$24,440 of MX$18,000 (,135% funded,),
					Campaign Dates: May 21st -> June 20th (2020),
					Closed: Saturday June 20th, 2020,
				",Closed
25,games|video games,€,A psychological horror game for PC,400,games,Evil Manor,733,"
					Backers: 25,
					Funding: €733 of €400 (,183% funded,),
					Campaign Dates: April 21st -> June 20th (2020),
					Closed: Saturday June 20th, 2020,
				",Closed
761,games|video games,€,"Horror-themed Action Adventure game called Alisa.
A genuine throwback to the golden age of 90s 3D games.",20000,games,Alisa game,28816,"
					Backers: 761,
					Funding: €28,816 of €20,000 (,144% funded,),
					Campaign Dates: May 22nd -> June 21st (2020),
					Closed: Sunday June 21st, 2020,
				",Closed
1565,publishing|zines,£,The FUSION 2021 Annual - Christmas would not be the same without it!,6000,publishing,The FUSION 2021 Annual,42699,"
					Backers: 1565,
					Funding: £42,699 of £6,000 (,711% funded,),
					Campaign Dates: May 22nd -> June 21st (2020),
					Closed: Sunday June 21st, 2020,
				",Closed
12,technology|software,$,"Elegant libraries for designers, web developers and everyone else.",4000,technology,Abbr: Shorten your development,765,"
					Backers: 12,
					Funding: $765 of $4,000 (,19% funded,),
					Campaign Dates: May 22nd -> June 21st (2020),
					Closed: Sunday June 21st, 2020,
				",Closed
3,technology|wearables,£,"Apparel which uses technology, engineering and design to improve athletes performance",60000,technology,"FIT - Tech, design, function",2052,"
					Backers: 3,
					Funding: £2,052 of £60,000 (,3% funded,),
					Campaign Dates: May 22nd -> June 21st (2020),
					Closed: Sunday June 21st, 2020,
				",Closed
16,,€,"We, a small team of german students, found out how you can recycle styrophoam without emissions. Rather cheap and affordable!",34300,crafts,StyroTex! Recycle Styrophoam for better goods!,237,"
					Backers: 16,
					Funding: €237 of €34,300 (,0% funded,),
					Campaign Dates: May 7th -> June 21st (2020),
					Closed: Sunday June 21st, 2020,
				",Closed
68,,£,A drop dead fun card game where all players start with a mark on their head and take turns trying to outsmart The Murderer.,4000,games,Murder on the Cards Card Game,1397,"
					Backers: 68,
					Funding: £1,397 of £4,000 (,34% funded,),
					Campaign Dates: May 22nd -> June 21st (2020),
					Closed: Sunday June 21st, 2020,
				",Cancelled
24,art|digital art,$,A set of Enamel Pins and Lanyards starring some wonderful background ponies!,400,art,The Background Pony Express,635,"
					Backers: 24,
					Funding: $635 of $400 (,158% funded,),
					Campaign Dates: May 22nd -> June 21st (2020),
					Closed: Sunday June 21st, 2020,
				",Closed
12,,$,A Full-Length LP of Spacerock Music by Rob Fairburn with Jason Porrazzo featuring poems by Kevin Cutrer.,2500,music,Tchotchkes Debut Album,559,"
					Backers: 12,
					Funding: $559 of $2,500 (,22% funded,),
					Campaign Dates: April 22nd -> June 21st (2020),
					Closed: Sunday June 21st, 2020,
				",Closed
106,fashion|accessories,$,A purse you can use in your daily life but still display your pins and other items!,5500,fashion,Daily Use Ita Bag Purse,6345,"
					Backers: 106,
					Funding: $6,345 of $5,500 (,115% funded,),
					Campaign Dates: May 22nd -> June 21st (2020),
					Closed: Sunday June 21st, 2020,
				",Closed
86,fashion|accessories,$,The Rude Witches' Starter Kit,900,fashion,Magical Sarcasm : the Snarky Witch Collection,3202,"
					Backers: 86,
					Funding: $3,202 of $900 (,355% funded,),
					Campaign Dates: May 16th -> June 20th (2020),
					Closed: Saturday June 20th, 2020,
				",Closed
138,,$,Enamel Pins designed by 6 top Instagram artists.,2500,art,Mermay 2020 - A Designer Pin Collection,4369,"
					Backers: 138,
					Funding: $4,369 of $2,500 (,174% funded,),
					Campaign Dates: May 21st -> June 20th (2020),
					Closed: Saturday June 20th, 2020,
				",Closed
2,fashion|apparel,$,Help us here at MCCLXXV fund a Fall Collection. We are an inclusive and new brand focused on luxury and affordability.,15000,fashion,MCCLXXV FALL COLLECTION - Hoodie With Face Cover,4,"
					Backers: 2,
					Funding: $4 of $15,000 (,0% funded,),
					Campaign Dates: May 22nd -> June 20th (2020),
					Closed: Saturday June 20th, 2020,
				",Cancelled
17,games|video games,€,"""Act Normal"" is a video Game in which you need to Act normal because there is a killer trying to find you on a survival Island  !",5000,games,"""Act Normal"" : Video Game",242,"
					Backers: 17,
					Funding: €242 of €5,000 (,4% funded,),
					Campaign Dates: May 21st -> June 20th (2020),
					Closed: Saturday June 20th, 2020,
				",Closed
5,design|product design,$,Customizable Double Electric Breast Pump,22500,design,LoveAmme TailorMade Pro Breast Pump,1718,"
					Backers: 5,
					Funding: $1,718 of $22,500 (,7% funded,),
					Campaign Dates: April 21st -> June 20th (2020),
					Closed: Saturday June 20th, 2020,
				",Closed
3,,£,An Ivan's Original Recipe Cooked Food that no one has ever explored.,50000,food,Ivan's Meals on Wheels,51,"
					Backers: 3,
					Funding: £51 of £50,000 (,0% funded,),
					Campaign Dates: April 21st -> June 20th (2020),
					Closed: Saturday June 20th, 2020,
				",Closed
1,,€,Inuva kombiniert das praktische einer Hunde-Traningstasche mit dem Aspekt einer modischen Handtasche.,9700,fashion,Inuva - Gassi Bag/ Gassitasche,1,"
					Backers: 1,
					Funding: €1 of €9,700 (,0% funded,),
					Campaign Dates: May 7th -> June 21st (2020),
					Closed: Sunday June 21st, 2020,
				",Closed
111,film & video|documentary,$,STIGMA | A docuseries about mental health,10000,film & video,STIGMA | Change your mind.,10651,"
					Backers: 111,
					Funding: $10,651 of $10,000 (,106% funded,),
					Campaign Dates: May 22nd -> June 21st (2020),
					Closed: Sunday June 21st, 2020,
				",Closed
14,music|pop,$,An Album of Tim Buie original music.,7500,music,Home,1021,"
					Backers: 14,
					Funding: $1,021 of $7,500 (,13% funded,),
					Campaign Dates: May 22nd -> June 21st (2020),
					Closed: Sunday June 21st, 2020,
				",Cancelled
402,games|tabletop games,$,Urgency is a 2-player strategic race board game based on the oldest complete board game in the world.,6000,games,Urgency - A Modernized Ancient Game,23389,"
					Backers: 402,
					Funding: $23,389 of $6,000 (,389% funded,),
					Campaign Dates: May 22nd -> June 21st (2020),
					Closed: Sunday June 21st, 2020,
				",Closed
26,technology|hardware,$,An AIO input device for the raspberry pi to control immersive home lighting.,3000,technology,Glimmr TV AIO Board,3157,"
					Backers: 26,
					Funding: $3,157 of $3,000 (,105% funded,),
					Campaign Dates: May 22nd -> June 21st (2020),
					Closed: Sunday June 21st, 2020,
				",Closed
7,,,"Songs, cats and many drawings, portraits and videos to smile this quarantine.",,music,"Mermi and Churro: Music, drawings, and more.",,"
					Backers: 7,
					Funding: MX$4,524 of MX$8,000 (,56% funded,),
					Campaign Dates: May 21st -> June 21st (2020),
					Closed: Sunday June 21st, 2020,
				",Closed
2,technology|apps,$,Speed is a new app that brings the fun of speed dating online. Help us create a new and fun way of dating to us people online.,10000,technology,Speed : Fast and Online dating,6,"
					Backers: 2,
					Funding: $6 of $10,000 (,0% funded,),
					Campaign Dates: April 22nd -> June 21st (2020),
					Closed: Sunday June 21st, 2020,
				",Closed
18,,£,Abalon creates hand-made translucent porcelain candle holders and eco-friendly soya candles.,600,art,Translucent porcelain and candle,1152,"
					Backers: 18,
					Funding: £1,152 of £600 (,192% funded,),
					Campaign Dates: May 13th -> June 21st (2020),
					Closed: Sunday June 21st, 2020,
				",Closed
23,music|hip-hop,€,Producing Music Cassettes,700,music,Raw Suppliers // Collective Tape Project,749,"
					Backers: 23,
					Funding: €749 of €700 (,107% funded,),
					Campaign Dates: May 22nd -> June 21st (2020),
					Closed: Sunday June 21st, 2020,
				",Closed
56,design|product design,,PBDMS Anti-fall Material | Three Sizes available: fits for most iPad| 360° Rotating iPad Stand| Multi- Angles Viewing | Free shipping,,design,Pepkoo Case: PBDMS Material Never Let Your Ipad “DOWN”,,"
					Backers: 56,
					Funding: HK$11,607 of HK$46,500 (,24% funded,),
					Campaign Dates: May 7th -> June 21st (2020),
					Closed: Sunday June 21st, 2020,
				",Closed
26,,€,Musical album recorded with the sounds emitted from home ///// Álbum musical grabado con los sonidos emitidos de casa.,5900,music,“TU CASA ES MÚSICA“ new album by PePe AriAs.,651,"
					Backers: 26,
					Funding: €651 of €5,900 (,11% funded,),
					Campaign Dates: May 12th -> June 21st (2020),
					Closed: Sunday June 21st, 2020,
				",Closed
50,games|tabletop games,$,Thousands of Dares - Many Challenges and Competitions - One Winner.,1000,games,indignity!,3151,"
					Backers: 50,
					Funding: $3,151 of $1,000 (,315% funded,),
					Campaign Dates: May 22nd -> June 21st (2020),
					Closed: Sunday June 21st, 2020,
				",Closed
4,technology|apps,€,"A variety of artworks under copyright or in the public domain can be presented, enjoyed. Live with exhibitions around you!",55600,technology,Your TV with Art Exhibitions of Your Choice,151,"
					Backers: 4,
					Funding: €151 of €55,600 (,0% funded,),
					Campaign Dates: April 22nd -> June 21st (2020),
					Closed: Sunday June 21st, 2020,
				",Closed
3,journalism|fantasy,$,Fantasy Series,7000,journalism,Auhn Tree City | Animated Movie & Book Series,42,"
					Backers: 3,
					Funding: $42 of $7,000 (,0% funded,),
					Campaign Dates: May 17th -> June 21st (2020),
					Closed: Sunday June 21st, 2020,
				",Closed
1,art|painting,€,"Disco in vinile a tiratura limitata dell'album ""Io Dio No"" di Alberto Nemo, con ogni singola copertina dipinta a mano da Mauro Mazziero",3000,art,"""Io Dio No"" LP by Alberto Nemo painted by Mauro Mazziero",1,"
					Backers: 1,
					Funding: €1 of €3,000 (,0% funded,),
					Campaign Dates: May 20th -> June 21st (2020),
					Closed: Sunday June 21st, 2020,
				",Closed
35,art|illustration,£,"A limited run of screen printed wall hangings, printed here in the UK!",160,art,Memento Mori - Death Tarot - Wall Hangings / Tapestry,670,"
					Backers: 35,
					Funding: £670 of £160 (,418% funded,),
					Campaign Dates: May 22nd -> June 21st (2020),
					Closed: Sunday June 21st, 2020,
				",Closed
